LastSeen,IP,UID,Name,SW,Vdd,CpuTemp,AccTemp,WakeUp,AccDataX,AccDataY,AccDataZ
09/08/2016 22:39:53,62.149.145.20,0041001D-4D335719-20303038,cucina,0.8,3169,34,27,MOVE,0.00,-1.26.00,0.00
09/08/2016 22:39:53,62.149.145.20,0041001D-4D335719-20303038,cucina,0.8,3161,33,27,MOVE,0.00,-1.38.00,0.00
09/08/2016 22:39:34,62.149.145.20,0041001D-4D335719-20303038,cucina,0.8,3155,33,27,MOVE,0.00,-1.39.00,0.00
09/08/2016 22:39:32,62.149.145.20,0041001D-4D335719-20303038,cucina,0.8,3165,33,26,MOVE,-0.23.00,-1.36.00,0.00
09/08/2016 22:39:25,62.149.145.20,0041001D-4D335719-20303038,cucina,0.8,3157,33,27,MOVE,0.46,-1.36.00,-0.23.00
09/08/2016 22:39:21,62.149.145.20,0041001D-4D335719-20303038,cucina,0.8,3153,34,26,MOVE,-0.47.00,-0.38.00,-1.20.00
09/08/2016 22:39:20,62.149.145.20,0041001D-4D335719-20303038,cucina,0.8,3165,33,27,MOVE,0.00,-1.23.00,-0.37.00
09/08/2016 22:39:17,62.149.145.20,0041001D-4D335719-20303038,cucina,0.8,3161,33,27,MOVE,0.19,-1.38.00,-0.20.00
09/08/2016 22:39:16,62.149.145.20,0041001D-4D335719-20303038,cucina,0.8,3163,33,27,MOVE,0.00,-1.00.00,-0.17.00
09/08/2016 22:39:15,62.149.145.20,0041001D-4D335719-20303038,cucina,0.8,3169,33,26,MOVE,0.43,-1.05.00,-0.28.00
09/08/2016 22:39:09,62.149.145.20,0041001D-4D335719-20303038,cucina,0.8,3171,33,26,MOVE,0.00,-1.25.00,0.00
09/08/2016 22:39:09,62.149.145.20,0041001D-4D335719-20303038,cucina,0.8,3157,33,27,MOVE,0.00,-0.27.00,0.28
09/08/2016 22:39:03,62.149.145.20,0041001D-4D335719-20303038,cucina,0.8,3177,32,26,MOVE,0.30,-1.03.00,-0.51.00
09/08/2016 22:39:00,62.149.145.20,0041001D-4D335719-20303038,cucina,0.8,3173,32,27,MOVE,0.00,-1.33.00,-0.40.00
09/08/2016 22:38:59,62.149.145.20,0041001D-4D335719-20303038,cucina,0.8,3179,32,26,MOVE,0.00,-1.14.00,0.00
09/08/2016 22:38:54,62.149.145.20,0041001D-4D335719-20303038,cucina,0.8,3179,32,26,MOVE,-0.19.00,-1.38.00,0.25
09/08/2016 22:38:54,62.149.145.20,0041001D-4D335719-20303038,cucina,0.8,3167,32,26,MOVE,0.00,-1.12.00,0.00
09/08/2016 22:38:52,62.149.145.20,0041001D-4D335719-20303038,cucina,0.8,3181,32,25,MOVE,0.00,-1.32.00,0.00
09/08/2016 22:38:51,62.149.145.20,0041001D-4D335719-20303038,cucina,0.8,3187,32,25,POWERON,0.00,-0.56.00,-1.15.00
09/08/2016 22:29:33,62.149.145.20,00080011-4D335719-20303038,free_1,0.8,2828,32,27,MOVE,0.00,-2.12.00,0.23
09/08/2016 22:29:33,62.149.145.20,00080011-4D335719-20303038,free_1,0.8,2821,32,27,MOVE,0.00,-1.34.00,0.00
09/08/2016 22:29:26,62.149.145.20,00080011-4D335719-20303038,free_1,0.8,2831,32,27,MOVE,-0.16.00,0.00,1.33
09/08/2016 22:29:25,62.149.145.20,00080011-4D335719-20303038,free_1,0.8,2829,33,26,MOVE,1.38,0.31,1.02
09/08/2016 22:29:24,62.149.145.20,00080011-4D335719-20303038,free_1,0.8,2824,32,26,MOVE,0.00,0.00,1.10
09/08/2016 22:29:23,62.149.145.20,00080011-4D335719-20303038,free_1,0.8,2829,32,27,MOVE,-2.28.00,-0.17.00,1.37
09/08/2016 22:29:21,62.149.145.20,00080011-4D335719-20303038,free_1,0.8,2820,32,27,MOVE,0.00,-1.35.00,0.00
09/08/2016 22:29:20,62.149.145.20,00080011-4D335719-20303038,free_1,0.8,2823,32,26,MOVE,0.00,-2.37.00,0.32
09/08/2016 22:29:08,62.149.145.20,00080011-4D335719-20303038,free_1,0.8,2826,32,27,MOVE,0.00,-1.28.00,0.34
09/08/2016 22:29:06,62.149.145.20,00080011-4D335719-20303038,free_1,0.8,2828,32,26,MOVE,0.17,-1.05.00,0.58
09/08/2016 22:29:05,62.149.145.20,00080011-4D335719-20303038,free_1,0.8,2826,32,27,MOVE,0.00,-1.37.00,0.16
09/08/2016 22:29:04,62.149.145.20,00080011-4D335719-20303038,free_1,0.8,2828,32,27,MOVE,0.00,-1.35.00,0.00
09/08/2016 22:29:03,62.149.145.20,00080011-4D335719-20303038,free_1,0.8,2820,32,27,MOVE,0.00,-1.38.00,0.00
09/08/2016 22:29:02,62.149.145.20,00080011-4D335719-20303038,free_1,0.8,2828,32,26,MOVE,-0.21.00,-1.45.00,0.00
09/08/2016 22:29:00,62.149.145.20,00080011-4D335719-20303038,free_1,0.8,2818,32,27,MOVE,0.15,-1.37.00,0.19
09/08/2016 22:28:55,62.149.145.20,00080011-4D335719-20303038,free_1,0.8,2801,32,27,POWERON,0.00,0.58,-1.10.00
09/08/2016 22:28:28,62.149.145.20,00080011-4D335719-20303038,free_1,0.7,3313,32,26,POWERON,1.07,-1.07.00,0.00
09/08/2016 22:27:58,62.149.145.20,00080011-4D335719-20303038,free_1,0.7,2796,30,255,POWERON,0.00,0.51,-1.21.00
09/08/2016 22:27:45,62.149.145.20,00080011-4D335719-20303038,free_1,0.7,2809,30,255,MOVE,0.48,-0.57.00,-0.54.00
09/08/2016 22:27:44,62.149.145.20,00080011-4D335719-20303038,free_1,0.7,2809,30,255,MOVE,1.17,0.16,-0.37.00
09/08/2016 22:27:43,62.149.145.20,00080011-4D335719-20303038,free_1,0.7,2790,30,255,MOVE,0.00,-1.34.00,-1.14.00
09/08/2016 22:27:13,62.149.145.20,0041001D-4D335719-20303038,cucina,0.8,3317,32,25,POWERON,0.00,-1.29.00,-0.42.00
09/08/2016 22:27:09,62.149.145.20,0041001D-4D335719-20303038,cucina,0.8,3319,32,24,POWERON,1.24,-0.42.00,0.00
09/08/2016 22:27:00,62.149.145.20,0041001D-4D335719-20303038,cucina,0.8,3306,31,24,MOVE,-0.18.00,-1.04.00,-0.16.00
09/08/2016 22:27:00,62.149.145.20,0041001D-4D335719-20303038,cucina,0.8,3302,31,24,MOVE,0.00,-1.08.00,0.00
09/08/2016 22:26:58,62.149.145.20,0041001D-4D335719-20303038,cucina,0.8,3306,31,24,MOVE,-0.36.00,-1.16.00,-0.32.00
09/08/2016 22:26:33,62.149.145.20,0041001D-4D335719-20303038,cucina,0.8,3317,32,24,POWERON,0.00,-1.34.00,-0.26.00
09/08/2016 22:25:39,62.149.145.20,0041001D-4D335719-20303038,cucina,0.8,3317,32,24,MOVE,0.00,-1.34.00,0.00
09/08/2016 22:25:33,62.149.145.20,0041001D-4D335719-20303038,cucina,0.8,3315,32,24,POWERON,0.00,-1.35.00,-0.28.00
09/08/2016 22:23:34,62.149.145.20,00080011-4D335719-20303038,free_1,0.7,2798,30,255,MOVE,0.00,-1.15.00,0.16
09/08/2016 22:23:30,62.149.145.20,00080011-4D335719-20303038,free_1,0.7,2785,30,255,MOVE,0.00,-0.33.00,0.00
09/08/2016 22:18:43,62.149.145.20,00080011-4D335719-20303038,free_1,0.7,2793,30,255,MOVE,0.00,-1.00.00,0.00
09/08/2016 22:18:42,62.149.145.20,00080011-4D335719-20303038,free_1,0.7,2781,30,255,MOVE,0.00,-1.16.00,0.00
09/08/2016 21:27:55,62.149.145.23,0008800D-4D335719-20303038,bagno,0.7,3049,31,255,TIME,0.00,-1.38.00,0.00
09/08/2016 21:04:52,62.149.145.24,00440005-4D335719-20303038,corridoio,0.7,3062,30,255,TIME,0.00,-1.02.00,0.00
09/08/2016 20:42:53,62.149.145.24,00080003-4D335719-20303038,camera_max,0.7,3063,31,255,TIME,0.00,-1.05.00,0.00
09/08/2016 20:29:26,62.149.145.24,00228019-4D335719-20303038,camera_manu,0.7,3053,30,255,TIME,0.00,-1.02.00,0.00
09/08/2016 20:04:59,62.149.145.19,0007800C-4D335719-20303038,studiolo,0.7,2904,30,255,MOVE,0.00,-1.15.00,0.00
09/08/2016 20:04:59,62.149.145.19,0007800C-4D335719-20303038,studiolo,0.7,2899,30,255,MOVE,0.00,-1.01.00,0.00
09/08/2016 20:04:58,62.149.145.19,0007800C-4D335719-20303038,studiolo,0.7,2930,30,255,MOVE,0.00,-1.30.00,0.00
09/08/2016 20:04:58,62.149.145.19,0007800C-4D335719-20303038,studiolo,0.7,2930,30,255,MOVE,0.00,-1.30.00,0.00
09/08/2016 20:03:12,62.149.145.19,00080011-4D335719-20303038,free_1,0.7,2809,30,255,MOVE,0.00,0.00,0.20
09/08/2016 20:03:11,62.149.145.19,00080011-4D335719-20303038,free_1,0.7,2801,30,255,MOVE,0.00,-1.26.00,0.00
09/08/2016 20:03:09,62.149.145.19,00080011-4D335719-20303038,free_1,0.7,2793,30,255,MOVE,0.00,-1.39.00,0.19
09/08/2016 20:03:01,62.149.145.19,00080011-4D335719-20303038,free_1,0.7,2785,30,255,MOVE,0.15,0.00,0.00
09/08/2016 19:41:43,62.149.145.19,00080011-4D335719-20303038,free_1,0.7,2821,31,255,MOVE,0.00,-1.18.00,0.00
09/08/2016 19:41:43,62.149.145.19,00080011-4D335719-20303038,free_1,0.7,2815,30,255,MOVE,0.00,-1.17.00,0.00
09/08/2016 19:41:42,62.149.145.19,00080011-4D335719-20303038,free_1,0.7,2813,31,255,MOVE,0.00,-1.06.00,0.00
09/08/2016 19:41:41,62.149.145.19,00080011-4D335719-20303038,free_1,0.7,2815,30,25,MOVE,0.00,-1.32.00,0.00
09/08/2016 19:41:41,62.149.145.19,00080011-4D335719-20303038,free_1,0.7,2823,31,255,MOVE,0.00,-1.34.00,0.00
09/08/2016 19:41:40,62.149.145.19,00080011-4D335719-20303038,free_1,0.7,2815,31,25,MOVE,0.00,-1.56.00,0.00
09/08/2016 19:41:39,62.149.145.19,00080011-4D335719-20303038,free_1,0.7,2816,31,255,MOVE,0.00,-1.20.00,0.00
09/08/2016 19:41:39,62.149.145.19,00080011-4D335719-20303038,free_1,0.7,2818,30,255,MOVE,0.00,-1.09.00,0.00
09/08/2016 19:41:38,62.149.145.19,00080011-4D335719-20303038,free_1,0.7,2816,31,255,MOVE,0.00,-2.00.00,0.00
09/08/2016 19:41:38,62.149.145.19,00080011-4D335719-20303038,free_1,0.7,2820,30,255,MOVE,0.00,-1.27.00,0.20
09/08/2016 19:41:37,62.149.145.19,00080011-4D335719-20303038,free_1,0.7,2821,30,25,MOVE,0.00,-1.18.00,0.00
09/08/2016 19:41:36,62.149.145.19,00080011-4D335719-20303038,free_1,0.7,2816,30,25,MOVE,0.00,-1.06.00,0.00
09/08/2016 19:41:30,62.149.145.19,00080011-4D335719-20303038,free_1,0.7,2821,30,25,MOVE,0.00,-0.57.00,0.00
09/08/2016 19:41:29,62.149.145.19,00080011-4D335719-20303038,free_1,0.7,2812,30,255,MOVE,0.15,-0.43.00,0.00
09/08/2016 19:41:29,62.149.145.19,00080011-4D335719-20303038,free_1,0.7,2821,30,25,MOVE,0.00,-1.02.00,0.17
09/08/2016 19:41:24,62.149.145.19,00080011-4D335719-20303038,free_1,0.7,2812,30,255,MOVE,0.00,-1.38.00,0.00
09/08/2016 19:41:23,62.149.145.19,00080011-4D335719-20303038,free_1,0.7,2804,30,255,MOVE,0.00,-1.11.00,0.00
09/08/2016 19:41:19,62.149.145.19,00080011-4D335719-20303038,free_1,0.7,2793,30,255,MOVE,0.00,-0.57.00,0.16
09/08/2016 01:07:02,88.149.166.199,00080011-4D335719-20303038,free_1,0.7,2788,30,255,MOVE,0.27,-0.39.00,0.00
09/08/2016 00:20:16,88.149.226.235,0007800C-4D335719-20303038,studiolo,0.7,2930,30,255,TIME,0.00,-1.01.00,0.00
09/08/2016 00:17:04,88.149.226.235,00080011-4D335719-20303038,free_1,0.7,2812,30,255,MOVE,0.00,-1.38.00,0.00
09/08/2016 00:17:03,88.149.226.235,00080011-4D335719-20303038,free_1,0.7,2794,30,255,MOVE,0.00,-1.26.00,0.00
09/08/2016 00:02:51,88.149.226.235,00080011-4D335719-20303038,free_1,0.7,2818,30,255,MOVE,0.00,-2.00.00,0.36
09/08/2016 00:02:50,88.149.226.235,00080011-4D335719-20303038,free_1,0.7,2813,30,255,MOVE,-0.35.00,-0.24.00,0.40
09/08/2016 00:02:48,88.149.226.235,00080011-4D335719-20303038,free_1,0.7,2809,30,255,MOVE,0.00,-1.00.00,0.00
09/08/2016 00:02:44,88.149.226.235,00080011-4D335719-20303038,free_1,0.7,2807,30,255,MOVE,0.00,-1.23.00,0.17
09/08/2016 00:02:43,88.149.226.235,00080011-4D335719-20303038,free_1,0.7,2809,30,255,MOVE,0.22,-1.52.00,0.18
09/08/2016 00:02:41,88.149.226.235,00080011-4D335719-20303038,free_1,0.7,2802,30,255,MOVE,0.17,-1.28.00,0.19
09/08/2016 00:02:36,88.149.226.235,00080011-4D335719-20303038,free_1,0.7,2790,30,255,MOVE,0.00,-1.31.00,0.17
08/08/2016 21:12:05,88.149.246.223,00080011-4D335719-20303038,free_1,0.7,2815,30,255,MOVE,-0.20.00,-1.30.00,0.35
08/08/2016 21:12:01,88.149.246.223,00080011-4D335719-20303038,free_1,0.7,2816,30,255,MOVE,0.00,-1.13.00,0.00
08/08/2016 21:12:01,88.149.246.223,00080011-4D335719-20303038,free_1,0.7,2812,30,255,MOVE,0.00,-1.04.00,0.18
08/08/2016 21:12:00,88.149.246.223,00080011-4D335719-20303038,free_1,0.7,2815,30,255,MOVE,0.00,-1.26.00,0.00
08/08/2016 21:11:59,88.149.246.223,00080011-4D335719-20303038,free_1,0.7,2799,30,255,MOVE,0.00,-1.24.00,0.00
08/08/2016 21:11:23,88.149.246.223,00080011-4D335719-20303038,free_1,0.7,2796,30,255,MOVE,-0.37.00,-1.12.00,0.38
08/08/2016 21:04:39,88.149.246.223,0041001D-4D335719-20303038,cucina,0.8,3310,31,24,MOVE,0.00,-1.07.00,0.00
08/08/2016 21:04:36,88.149.246.223,0041001D-4D335719-20303038,cucina,0.8,3272,30,24,MOVE,0.00,-1.15.00,0.00
08/08/2016 20:19:05,88.149.246.223,0008800D-4D335719-20303038,bagno,0.7,3062,32,26,MOVE,0.00,-1.35.00,0.00
08/08/2016 20:19:04,88.149.246.223,0008800D-4D335719-20303038,bagno,0.7,3060,33,25,MOVE,0.00,-1.14.00,0.00
08/08/2016 20:19:04,88.149.246.223,0008800D-4D335719-20303038,bagno,0.7,3060,33,25,MOVE,0.00,-1.14.00,0.00
08/08/2016 20:19:03,88.149.246.223,0008800D-4D335719-20303038,bagno,0.7,3060,33,25,MOVE,0.00,-1.14.00,0.00
08/08/2016 20:19:01,88.149.246.223,0008800D-4D335719-20303038,bagno,0.7,3062,33,25,MOVE,0.00,-1.08.00,0.00
08/08/2016 20:19:01,88.149.246.223,0008800D-4D335719-20303038,bagno,0.7,3062,32,25,MOVE,0.00,-1.38.00,0.00
08/08/2016 20:19:00,88.149.246.223,0008800D-4D335719-20303038,bagno,0.7,3062,33,25,MOVE,0.00,-1.08.00,0.00
08/08/2016 20:18:53,88.149.246.223,0008800D-4D335719-20303038,bagno,0.7,3062,33,255,MOVE,0.00,-1.39.00,0.00
08/08/2016 20:18:53,88.149.246.223,0008800D-4D335719-20303038,bagno,0.7,3062,33,255,MOVE,0.00,-1.39.00,0.00
08/08/2016 20:18:52,88.149.246.223,0008800D-4D335719-20303038,bagno,0.7,3060,33,25,MOVE,0.00,-1.10.00,0.00
08/08/2016 20:18:52,88.149.246.223,0008800D-4D335719-20303038,bagno,0.7,3062,33,255,MOVE,0.00,-1.39.00,0.00
08/08/2016 20:06:19,88.149.246.223,00440005-4D335719-20303038,corridoio,0.7,3064,32,25,TIME,0.00,-1.02.00,0.00
08/08/2016 19:36:12,88.149.246.223,0008800D-4D335719-20303038,bagno,0.7,3055,37,30,TIME,0.00,-1.38.00,0.00
08/08/2016 19:34:16,88.149.246.223,00228019-4D335719-20303038,camera_manu,0.7,3062,30,255,TIME,0.00,-1.02.00,0.00
08/08/2016 19:32:13,88.149.246.223,00080003-4D335719-20303038,camera_max,0.7,3063,31,255,TIME,0.00,-1.05.00,0.00
08/08/2016 19:29:11,88.149.246.223,0010800B-4D335719-20303038,sala_small,0.7,2942,30,255,MOVE,0.00,-1.30.00,0.00
08/08/2016 19:29:10,88.149.246.223,0010800B-4D335719-20303038,sala_small,0.7,2949,30,255,MOVE,0.00,-1.03.00,-0.25.00
08/08/2016 18:34:28,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3313,33,25,MOVE,0.00,-1.35.00,-0.27.00
08/08/2016 18:34:19,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3310,32,25,MOVE,0.00,-1.33.00,0.00
08/08/2016 18:34:16,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3276,32,25,MOVE,0.00,-1.04.00,0.00
08/08/2016 18:33:17,212.124.162.5,00310015-4D335719-20303038,sala_big,0.7,3060,31,255,TIME,0.00,-1.38.00,0.00
08/08/2016 18:29:55,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3308,33,26,MOVE,0.00,-1.34.00,-0.29.00
08/08/2016 18:29:53,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3319,33,26,MOVE,0.00,-1.09.00,0.00
08/08/2016 18:29:44,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3315,33,26,MOVE,0.00,-1.30.00,-0.37.00
08/08/2016 18:29:41,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3319,33,26,MOVE,0.00,-1.03.00,0.00
08/08/2016 18:29:38,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3319,33,26,MOVE,0.00,-1.02.00,0.00
08/08/2016 18:29:35,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3319,33,26,MOVE,0.00,-1.07.00,0.00
08/08/2016 18:29:32,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3319,33,26,MOVE,0.00,-1.38.00,0.00
08/08/2016 18:29:26,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3321,33,26,TIME,0.00,-1.00.00,0.00
08/08/2016 18:29:21,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3319,33,26,MOVE,0.00,-1.30.00,0.00
08/08/2016 18:29:01,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3321,33,26,POWERON,0.00,-1.28.00,-0.41.00
08/08/2016 18:28:38,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3319,33,26,TIME,0.00,-1.30.00,-0.41.00
08/08/2016 18:27:11,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3319,34,26,MOVE,0.00,-1.37.00,0.20
08/08/2016 18:27:05,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3319,34,26,MOVE,0.00,-1.37.00,0.00
08/08/2016 18:27:01,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3310,34,26,MOVE,0.00,-1.39.00,0.00
08/08/2016 18:26:54,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3319,33,26,POWERON,0.00,-1.29.00,-0.42.00
08/08/2016 18:25:36,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3269,32,25,MOVE,0.52,-2.37.00,-2.37.00
08/08/2016 18:25:13,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3310,33,26,MOVE,0.00,-1.29.00,-0.41.00
08/08/2016 18:25:06,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3313,33,26,MOVE,0.19,-1.09.00,1.00
08/08/2016 18:25:03,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3313,33,26,MOVE,0.00,-1.29.00,0.35
08/08/2016 18:24:58,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3317,33,26,MOVE,0.00,-1.37.00,0.18
08/08/2016 18:24:55,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3300,33,26,MOVE,0.00,-1.02.00,0.00
08/08/2016 18:24:52,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3300,33,26,MOVE,0.00,-1.31.00,0.17
08/08/2016 18:24:39,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3321,33,26,MOVE,0.00,-1.36.00,0.00
08/08/2016 18:24:36,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3319,33,26,MOVE,0.00,-1.06.00,0.15
08/08/2016 18:24:33,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3317,33,26,MOVE,-0.18.00,-1.33.00,0.18
08/08/2016 18:24:31,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3319,33,26,MOVE,0.00,-1.29.00,0.00
08/08/2016 18:24:26,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3317,33,26,MOVE,0.00,-1.27.00,0.30
08/08/2016 18:24:23,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3319,33,26,MOVE,0.00,-1.27.00,0.00
08/08/2016 18:24:20,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3315,33,26,MOVE,0.00,-1.32.00,0.00
08/08/2016 18:24:05,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3310,32,255,MOVE,-0.24.00,-1.36.00,0.00
08/08/2016 18:24:00,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3308,32,25,MOVE,-0.22.00,-1.38.00,0.00
08/08/2016 18:23:56,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3319,32,25,MOVE,0.00,-1.36.00,0.00
08/08/2016 18:23:53,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3321,32,255,MOVE,0.21,-1.38.00,0.24
08/08/2016 18:14:41,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3317,35,28,MOVE,0.00,-1.32.00,-0.33.00
08/08/2016 18:14:38,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3319,34,28,MOVE,0.00,-1.17.00,0.26
08/08/2016 18:14:35,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3319,35,28,MOVE,0.00,-1.38.00,0.00
08/08/2016 18:14:32,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3317,35,28,MOVE,0.00,-1.38.00,0.00
08/08/2016 18:14:29,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3317,35,28,MOVE,0.00,-1.38.00,0.00
08/08/2016 18:14:26,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3321,34,28,MOVE,0.00,-1.35.00,0.00
08/08/2016 18:14:23,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3317,34,28,MOVE,-0.16.00,-1.37.00,0.00
08/08/2016 18:14:21,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3317,34,28,MOVE,-0.19.00,-1.34.00,0.00
08/08/2016 18:14:18,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3317,35,27,MOVE,-0.21.00,-2.03.00,-0.20.00
08/08/2016 18:14:15,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3319,34,28,MOVE,0.00,-1.17.00,0.27
08/08/2016 18:14:13,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3317,34,28,MOVE,0.00,-1.38.00,0.00
08/08/2016 18:14:09,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3317,34,28,MOVE,0.00,-1.39.00,0.00
08/08/2016 18:14:05,212.124.162.5,0041001D-4D335719-20303038,cucina,0.8,3317,34,28,MOVE,0.00,-1.39.00,0.00